"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"42","ENSMUSG00000103845",123.932284162347,7.17574205446962,1.74024288060769,4.87459427207347e-07,6.60255389679469e-05,"Gm19026"
"43","ENSMUSG00000074305",2782.87009245306,1.21176465143977,0.268830162298738,5.41053341094321e-07,7.14372276913779e-05,"Peak1"
"44","ENSMUSG00000031257",70.570192811669,5.35426439931115,1.21406171246091,5.65996258007017e-07,7.34953157504648e-05,"Nox1"
"45","ENSMUSG00000035678",207.788582319423,2.64700721096289,0.602775366968747,6.12117681296539e-07,7.69407440682498e-05,"Tnfsf9"
"46","ENSMUSG00000037926",1281.2350995882,1.94061604442963,0.439844564338599,6.50509028180973e-07,8.04787232344839e-05,"Ssh2"
"47","ENSMUSG00000029591",187.682912053493,1.73041405261225,0.396984667285895,8.84849808517181e-07,0.000103751941727029,"Ung"
"48","ENSMUSG00000025498",13323.7857566374,4.30259086788077,1.01100611657473,9.6714046119719e-07,0.000111733168575958,"Irf7"
"49","ENSMUSG00000041827",2466.74910421079,4.71305337848681,1.12726951260484,1.10629512007785e-06,0.000124157920904737,"Oasl1"
"50","ENSMUSG00000024772",10354.9774828079,2.38056320647038,0.562510680496757,1.30232820535605e-06,0.000140151923031193,"Ehd1"
"51","ENSMUSG00000022094",950.385672717087,1.60515761790299,0.375444660111339,1.33120648751612e-06,0.000142285145114648,"Slc39a14"
"52","ENSMUSG00000026768",48.5373247022781,4.01421551496645,0.949537840304298,1.42085641645146e-06,0.000150841189292468,"Itga8"
"53","ENSMUSG00000026875",1796.43548711298,2.46275140212118,0.585215035200844,1.44806370376145e-06,0.000152697831634228,"Traf1"
"54","ENSMUSG00000036564",169.335986217572,2.84609261616995,0.684953467616936,1.68344244032521e-06,0.000176334984149264,"Ndrg4"
